dths_cncr_0_74_yrs_2014_to_2018_avrge_annl_asr_pr_100000, deaths_from_cancer_0_to_74_years_2014_to_2018_sdr, dths_chrn_obstrcve_plmnry_dse_0_74_yrs_2014_to_2018_avrge_anl_a, dths_chrnc_obstrctve_plmnry_dsse_0_74_yrs_2014_to_2018_sdr, deaths_from_diabetes_0_to_74_years_2014_to_2018_number, dths_chrnc_obstrctve_plmnry_dsse_0_74_yrs_2014_to_2018_nmbr, dths_brst_cnr_fmls_0_74_yrs_2014_to_2018_avrge_anl_asr_pr_10000, dths_rspty_sytm_ds_0_74_yrs_2014_to_2018_avrge_anl_asr_pr_10000, dths_rsprtry_systm_dsss_0_74_yrs_2014_to_2018_nmbr, deaths_cerebrovascular_diseases_0_74_years_2014_to_2018_sdr, dths_dbts_0_74_yrs_2014_to_2018_avrge_annl_asr_pr_100000, deaths_from_cancer_0_to_74_years_2014_to_2018_number, dths_crcltry_systm_dsss_0_74_yrs_2014_to_2018_nmbr, dths_crbvsl_ds_0_74_yrs_2014_to_2018_avrge_anl_asr_pr_100000, deaths_cerebrovascular_diseases_0_74_years_2014_to_2018_number, deaths_respiratory_system_diseases_0_74_years_2014_to_2018_sdr, deaths_from_lung_cancer_0_to_74_years_2014_to_2018_sdr, deaths_breast_cancer_females_0_74_years_2014_to_2018_sdr, deaths_from_colorectal_cancer_0_to_74_years_2014_to_2018_sdr, deaths_breast_cancer_females_0_74_years_2014_to_2018_number, dths_ischm_hrt_dse_0_74_yrs_2014_to_2018_avrge_anl_asr_pr_10000, deaths_circulatory_system_diseases_0_74_years_2014_to_2018_sdr, lga_code, deaths_ischaemic_heart_disease_0_74_years_2014_to_2018_number, deaths_from_diabetes_0_to_74_years_2014_to_2018_sdr, deaths_from_lung_cancer_0_to_74_years_2014_to_2018_number, dths_clrctl_cncr_0_74_yrs_2014_to_2018_avrge_annl_asr_pr_100000, dths_crlty_sytm_ds_0_74_yrs_2014_to_2018_avrge_anl_asr_pr_10000, dths_lng_cncr_0_74_yrs_2014_to_2018_avrge_annl_asr_pr_100000, deaths_ischaemic_heart_disease_0_74_years_2014_to_2018_sdr, deaths_from_colorectal_cancer_0_to_74_years_2014_to_2018_number
110.600391009798,112.349571412149,11.7208108974277,120.878062978194,null,12.0,19.3043978531273,19.0265814166439,19.0,null,null,108.0,49.0,null,null,117.89738878839,64.0343410781867,125.44348714014,141.260393999036,9.0,27.7567048947488,117.504780109065,26260,27.0,null,13.0,12.4357288489183,50.6333486497086,12.970608704351,126.069884694515,12.0
74.9445052268566,76.1297764416308,3.4602518660992,35.6859731507608,19.0,16.0,16.4010055302971,5.37420770573713,25.0,70.6739235725764,4.06632540175785,347.0,122.0,5.58935727789019,26.0,33.3010455971136,61.3594293599769,106.576715936876,58.4330969551711,39.0,12.5477075319301,60.7930457790826,26350,58.0,62.4548293408494,57.0,5.14410394142059,26.1960022354233,12.428786416007,56.9912043857266,24.0
105.072947345608,106.734709466304,15.8011924219156,162.95950420342,7.0,13.0,23.4565068387235,18.9464707891224,15.0,98.9597963200396,9.15954627091716,80.0,36.0,7.82638956236713,6.0,117.400986749991,137.018423724818,152.42464625745,null,8.0,23.8163594621399,111.216527635018,26430,18.0,140.681780888083,22.0,null,47.923711819443,27.7540508654813,108.172987486102,null
91.6821676781577,93.1321503543803,4.13451705912317,42.6397471839416,null,7.0,22.2040042662426,5.97099902096591,10.0,45.5532630258546,null,153.0,44.0,3.60265072822423,6.0,36.9990371688162,73.1233463732468,144.285656813729,143.58433592515,18.0,13.7950527696887,61.5144531386085,26490,23.0,null,25.0,12.640314938732,26.5068599751632,14.8116510139775,62.6565984191596,21.0
111.715772057091,113.482592565876,15.6913845897417,161.827043474451,7.0,17.0,23.8900303392368,25.1873505080849,27.0,null,6.58457045784718,119.0,67.0,null,null,156.07232799075,91.5730088246141,155.24176078624,53.6307376659803,12.0,38.6074594549042,146.963074945812,26610,41.0,101.132640307111,20.0,4.72133265879293,63.3270629965673,18.5487606391371,175.353594033733,5.0
87.0029430223772,88.3789222706612,null,null,null,null,32.1238817805375,null,null,null,null,37.0,12.0,null,null,null,56.0368245176341,208.746824515711,null,6.0,21.2493528429088,66.1771079372377,26670,9.0,null,5.0,null,28.5160193117715,11.3506551580681,96.5137422794511,null
109.523396083618,111.255543468263,12.6622945653664,130.58769169774,5.0,22.0,21.104742685333,16.4733278143514,28.0,105.801565847739,3.00238200928446,182.0,69.0,8.36748155740861,14.0,102.076263278081,92.9515686522995,137.142455195237,124.372236645347,17.0,18.0913120916854,96.9190741916443,26700,30.0,46.1136868005784,32.0,10.9489954506682,41.7628735596768,18.827997682876,82.1700428065852,18.0
97.6148631919257,99.1586733368494,14.6925524492282,151.525973399843,8.0,26.0,20.6677155036248,19.9920484460921,35.0,196.797224903568,4.61778683428051,169.0,85.0,15.5640149248792,27.0,123.879863476863,90.2137730367894,134.302573109009,105.610460846805,18.0,18.5212029948547,114.367884687742,26730,32.0,70.9247441296103,32.0,9.29731977605234,49.2816460262231,18.273437816352,84.1225907332673,16.0
123.678104042405,125.634112640709,11.4510223534163,118.095702875364,11.0,29.999999,23.5742043481695,17.9119342490786,45.9999982,95.0175479009165,4.34239556354638,313.999988,124.9999934,7.5146107084586,18.9999984,110.990525826588,123.764563569783,153.189466073378,99.2536956153142,27.999999,26.9222856318362,115.526690325148,26810,67.9999964,66.6950002905598,64.9999976,8.73770779609711,49.7809806898985,25.0693877456837,122.279984536655,21.9999994
157.812547051244,160.308402735177,null,null,null,null,null,19.6972659148391,5.0,null,null,39.0,15.0,null,null,122.05325627223,174.967962248236,null,232.730470684715,null,32.4036773202365,141.73953091099,26890,8.0,null,9.0,20.4882129122195,61.0762139157321,35.4409983128975,147.176254491697,5.0
73.888766191694,75.0573405574476,3.56795772105592,36.7967559483432,19.0,27.0,14.7760604707059,7.78663272793397,59.0,64.9541926126656,2.51343920965819,556.0,190.0,5.13700344988287,39.0,48.2495329021415,54.5982023458333,96.0175274950959,83.0517508922591,58.0,11.0033341372438,58.2557060560024,26980,83.0,38.6039978084247,83.0,7.31138449557983,25.1026509119943,11.0592520617038,49.976719902368,55.0
95.7997687838249,97.3148726327033,6.73339653352956,69.4422883672461,45.0,52.0,15.5469496564264,12.7858055280651,101.0,93.3913244269573,5.61641492100159,769.0,302.0,7.38599829315501,59.0,79.2266909281136,84.7689249519869,101.026905585578,129.034429865014,65.0,18.418743390353,86.8280123034106,27070,148.0,86.2627066803157,135.0,11.3594273422956,37.414588712384,17.1705453250187,83.6572231554384,92.0
109.20185880051,110.928920970636,13.3240079512363,137.412017508529,13.0,24.0,16.2773679291228,19.3871083668107,35.0,119.279008637022,7.19436441724514,198.0,72.0,9.43336610341476,17.0,120.131378441168,127.999127455014,105.773296324881,119.127554043947,15.0,20.4534232782142,92.4708001411984,27170,37.0,110.498486348556,47.0,10.4872846421163,39.8460918706542,25.9271286119767,92.8986608486223,19.0
94.691959408924,96.189542899778,9.68327850059013,99.8647583919812,32.0,62.0,12.0426166266848,14.7009264345851,100.0,111.584015648337,4.52071855430454,675.0,301.0,8.82479560257854,62.0,91.0936547903266,99.4257602437269,78.2551124068572,99.7045718578628,46.0,19.429787236001,96.7087515949789,27260,139.0,69.4338691352755,136.0,8.77740027137643,41.6722445881917,20.1393909820882,88.2493453660997,64.0
88.4120371839196,89.8103017050668,6.65297097069731,68.6128503416546,10.0,21.0,17.7494422958928,12.5823954144272,41.0,72.3133101788755,2.96409514419459,296.0,122.0,5.71901072000853,19.0,77.9662689570874,96.3658358062809,115.339103210038,72.8291660803317,31.0,20.0068545701508,83.6591995212708,27350,67.0,45.5256375450637,63.0,6.41144864479162,36.0491327517429,19.5195816442435,90.8703629743894,22.0
89.7803123820354,91.2002166111413,8.6697071501404,89.4116811599747,22.0000413,68.0001475,18.078684990657,15.3620259913192,120.0002124,95.3752640751579,2.81135130350124,705.0011328,274.0005664,7.54290124902639,59.0001239,95.1901295989818,85.774838807545,117.478582102924,104.306470008802,71.0001062,16.9275042496851,81.2463088929185,27450,133.0002242,43.1796397311048,137.000236,9.18252414209002,35.0094071139809,17.3743002913547,76.8840724075803,72.0001416
100.164838052658,101.748976861994,null,null,null,null,null,17.144964113268,8.0,194.457494937988,null,45.0,21.0,15.3789737378283,7.0,106.238028553923,137.953542370084,null,180.025268124532,null,13.3958379505272,109.344540999397,27630,6.0,null,13.0,15.8483588851224,47.117064192844,27.9434657612335,60.8433800846754,7.0
null,null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,0.0,0.0,null,0.0,0.0,0.0,0.0,0.0,29399,0.0,0.0,null,0.0,0.0,null,0.0,0.0
